  0.12000000E+03  0.30000000E+02    332037      1630    221460   8483248   4013622  13081900
  0.12100000E+03  0.30000000E+02    332037      1654    221456   8475420   4013625  13081183
  0.12200000E+03  0.30000000E+02    332037      1675    222015   8463366   4020688  13077684
  0.12300000E+03  0.30000000E+02    332037      1696    223010   8456768   4031895  13075502
  0.12400000E+03  0.30000000E+02    332037      1717    223362   8456379   4030396  13074091
  0.12500000E+03  0.30000000E+02    332037      1734    224195   8469150   4030124  13079848
  0.12600000E+03  0.30000000E+02    332037      1756    223464   8472681   4026356  13078171
  0.12700000E+03  0.30000000E+02    332037      1779    223363   8469930   4024642  13071231
  0.12800000E+03  0.30000000E+02    332037      1804    221861   8468184   4019211  13066230
  0.12900000E+03  0.30000000E+02    332037      1822    223935   8461255   4021248  13072031
  0.13000000E+03  0.30000000E+02    332037      1848    222991   8450621   4013917  13064163
  0.13100000E+03  0.30000000E+02    332037      1869    223112   8462112   4018665  13068640
  0.13200000E+03  0.30000000E+02    332037      1898    221560   8466724   4015498  13065594
  0.13300000E+03  0.30000000E+02    332037      1918    223316   8476658   4024157  13083108
  0.13400000E+03  0.30000000E+02    332037      1942    222783   8475273   4022950  13081795
  0.13500000E+03  0.30000000E+02    332037      1965    222708   8481834   4027758  13084462
  0.13600000E+03  0.30000000E+02    332037      1989    222568   8480022   4035577  13086384
  0.13700000E+03  0.30000000E+02    332037      2013    222447   8477956   4036945  13092053
  0.13800000E+03  0.30000000E+02    332037      2032    223638   8469120   4047541  13087436
  0.13900000E+03  0.30000000E+02    332037      2061    221701   8461321   4036599  13082512
  0.14000000E+03  0.30000000E+02    332037      2088    220529   8452913   4033135  13070769
  0.14100000E+03  0.30000000E+02    332037      2107    221301   8449776   4037596  13067584
  0.14200000E+03  0.30000000E+02    332037      2125    222507   8443742   4044097  13069293
  0.14300000E+03  0.30000000E+02    332037      2154    220725   8433817   4028270  13056425
  0.14400000E+03  0.30000000E+02    332037      2178    220348   8429864   4021758  13047394
  0.14500000E+03  0.30000000E+02    332037      2192    222881   8421605   4040023  13051083
  0.14600000E+03  0.30000000E+02    332037      2212    223298   8410648   4034090  13034387
  0.14700000E+03  0.30000000E+02    332037      2238    221231   8398719   4019960  13015422
  0.14800000E+03  0.30000000E+02    332037      2264    220300   8382336   4012702  13006940
  0.14900000E+03  0.30000000E+02    332037      2286    220799   8369950   4016003  13003295
  0.15000000E+03  0.30000000E+02    332037      2309    220782   8365101   4023591  12996981
  0.15100000E+03  0.30000000E+02    332037      2330    222061   8359771   4025116  12995233
  0.15200000E+03  0.30000000E+02    332037      2345    223638   8364868   4029807  12999925
  0.15300000E+03  0.30000000E+02    332037      2368    222833   8362799   4024340  12990606
  0.15400000E+03  0.30000000E+02    332037      2391    221351   8358382   4020437  12981421
  0.15500000E+03  0.30000000E+02    332037      2412    221993   8350079   4028795  12972110
  0.15600000E+03  0.30000000E+02    332037      2434    222519   8345416   4024200  12970276
